No.,Original No.,Page,Source PDF,Source Path,Question,Passage Reference,Question Image Reference,Choice A,Choice A Image Reference,Choice B,Choice B Image Reference,Choice C,Choice C Image Reference,Choice D,Choice D Image Reference,Choice E,Choice E Image Reference,Correct Answer,Explanation,LET Exam Type,Subject Area,Topic,Difficulty,Has Image,Duplicate Of,Confidence,Status,Notes
620,20,3,BSED Filipino Part8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part8.pdf,Anong ayos ng pantig and ginagamit sa salitang “daigdig”?,,,KPPKKPK,,KKPKPPK,,KPPPKPP,,LLPPKPP,,,,A,,LET Secondary,Filipino,Filipino,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
621,21,3,BSED Filipino Part8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part8.pdf,“ Lumipad patungong Estados Unidos si Jose noong Sabado. Ano ang ________________. Mong pasalubong para sa kanila? Tanong ni Juana:,,,Nadala,,Dinala,,Ipinadala,,Padala,,Padadala,,C,,LET Secondary,Filipino,Filipino,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
622,22,3,BSED Filipino Part8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part8.pdf,"“Walang dapat sisihin sa nangyari kundi siya,” Ano ang ayos ng pangungusap?",,,di – karaniwan,,karaniwan,,payak,,walang paksa,,ganapan,,B,,LET Secondary,Filipino,Filipino,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
623,23,3,BSED Filipino Part8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part8.pdf,Piliin ang mga sumusunod and pinakatamang pangungusap.,,,Nahuli akong pumasok sa dahilanang nasira ang sasakyan,,Nasira ang sasakyan kaya nahuli ako sa pagpasok,,Nasira ang sasakyan ko kaya nahuli ako sa pagpasok,,Nahuli ako sa pagpasok kasi nasira ang sasakyan ko,,Nahuli sa pagpasok ko dahil nasira ang sasakyan,,B,,LET Secondary,Filipino,Filipino,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
624,24,3,BSED Filipino Part8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part8.pdf,Alin sa mga sumusunod ang pinakatamang pangungusap.,,,Ang nanalo bilang Bb. Pilipinas Universe ay anak ng isang aktor.,,Ang nanalong Bb. Pilipinas Universe ay siyang anak ng actor,,Anak ng isang actor ang nanalong Bb. Pilipinas Universe.,,Bb. Pilipinas Universe na anak ng isang actor ang nanalo,,Anak ng isang actor ang siyang nanalo ng Bb. Pilipinas Universe.,,C,,LET Secondary,Filipino,Filipino,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
625,25,3,BSED Filipino Part8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part8.pdf,Si Lope K. Santos ay tinuguriang “ _______________” sa dahilang siya ang kauna – unahang sumulat ng Balarila ng Wikang Pambansa na batay sa tagalog.,,,Ama ng Balarilang Pilipino,,Ama ng Wikang Pambansa,,Ama ng Wikang Pilipino,,Ama ng Panitikang Pilipino,,Ama ng Dalubhasang Pilipino,,A,,LET Secondary,Filipino,Wika at Gramatika,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
626,26,3,BSED Filipino Part8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part8.pdf,Ang sagisag na panulat ni Andress Bonifacio.,,,Anak – Bayan,,Anak – Pawis,,Anak – Dalita,,Taga – Ilog,,Husing Sisiw,,A,,LET Secondary,Filipino,Filipino,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
627,27,4,BSED Filipino Part8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part8.pdf,Sagisag na hindi kailanman ginamit ni Marcelo H. del Pilar sa pagsulat.,,,Kinting Kulirat,,Dolores Manapat,,Piping Dilat,,Basang Sisiw,,,,A,,LET Secondary,Filipino,Pagbasa at Pagsulat,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
628,28,4,BSED Filipino Part8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part8.pdf,"“Kasingganda ni Teresita and nanalong Bb. San Luis,” Ayon kay Mayor Santos.",,,Magkatulad,,Pamilang,,Di – magkatulad,,Katamtaman,,Panukdulan,,A,,LET Secondary,Filipino,Filipino,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
629,29,4,BSED Filipino Part8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part8.pdf,"Isang balangkas ng mga layunin, paksang aralin, kagamitan at mga hakbang na dapat isagawa para isakatuparan ang mga layunin nito at matamo ang nais mangyari.",,,modyul sa pagtuturo,,banhay ng pagtuturo,,“table of specification”,,Batayan,,Silabus,,B,,LET Secondary,Filipino,Pagtuturo ng Filipino,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
630,30,4,BSED Filipino Part8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part8.pdf,Ang pinaka gamiting paraan sa pagsusulit ng sanhi at bunga.,,,completion test,,true or false,,matching type,,multiple choice,,recognition test,,C,,LET Secondary,Filipino,Pagtuturo ng Filipino,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
631,31,4,BSED Filipino Part8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part8.pdf,Ang dapat maging panuto ng isang guro upang masukat ang kaalaman ng mag – aaral sa pagbuo ng isang tama at mabisang pangungusap.,,,Paglagay ng bilang sa bawat salita upang makabuo ng tamang pangungusap,,Pagpili sa mga salitang hindi akma sa loob ng pangungusap.,,Pag – ayos sa bawat salita upang makabuo ng mabisang pangungusap,,Pag – ayos sa mga lipon ng salita upang makabuo ng mabisang pangungusap,,Alamin ang buod upang makamit ng mga salitang angkop sa pangungusap,,C,,LET Secondary,Filipino,Pagtuturo ng Filipino,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
632,32,4,BSED Filipino Part8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part8.pdf,"Aklat na binabasa upang makakuha ng tiyak na impormasyon tulad ng diskyunaryo, ensayklopedya at iba pa.",,,batayang aklat,,modyul,,larawang aklat,,sanggunihang aklat,,sanayang aklat,,D,,LET Secondary,Filipino,Panitikan,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
633,33,4,BSED Filipino Part8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part8.pdf,Ang istruktura sa pagsusulat ng balita na tinatawag na “inverted pyramid”,,,maikling kuwento,,lathalain,,tula,,sanaysay,,kapsyon,,B,,LET Secondary,Filipino,Pagbasa at Pagsulat,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
634,34,4,BSED Filipino Part8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part8.pdf,Tukuyin kung anong bahagi ng pangungusap ang mga sumusunod: Hinggil sa patubig; ang mga tumayo; matalino’t masipag; sa gulang na walo,,,Sugnay na di – makapag – iisa,,Pahayag,,parirala,,di – karaniwan,,panaguri,,C,,LET Secondary,Filipino,Filipino,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
635,35,4,BSED Filipino Part8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part8.pdf,Ang “madamdaming mananalaysay” ni Carmen Guerrero Nakpil at isa siyang kilalang manunulat ng kasaysayan.,,,Teodoro A. Agoncillo,,Aniceto F. Silvestre,,Manuel Principe Bautista,,Rafael Palma,,Jose M. Zaide,,A,,LET Secondary,Filipino,Filipino,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
636,36,4,BSED Filipino Part8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part8.pdf,Kasingkahulugan ng salitang may salungguhit. “Isang karwahe ang naghatid sa watawat ng pinagbuhusan ng husay sa pagtahi.,,,pinagdaluyan,,winagayway,,pinaglaanan,,nasilayan,,pinagtapunan,,C,,LET Secondary,Filipino,Filipino,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
637,37,5,BSED Filipino Part8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part8.pdf,"Aklat na nagtataglay ng mga pinakahuling impormasyon tungkol sa mga punto ng kawilihan tulad ng kaganapan sa isang bansa, palakasan, relihiyon, pulitika.",,,diskyunaryo,,pahayagan,,atlas,,almanac,,ensayklopedia,,D,,LET Secondary,Filipino,Panitikan,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
638,38,5,BSED Filipino Part8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part8.pdf,Alin sa mga sumusunod na pangungusap ay may kayarian hugnayan?,,,Ang mga tatak Pinoy ay tagos sa buto ng bawat Pilipino,,Ang pasalubong ay paraan ng pagpaabot ng saya at pasasalamat din.,,Ang buhay at pananaw ng mga Pinoy ay pansamantalang nagbabago subalit may mga bagay ng di nag – iiba.,,,,,,C,,LET Secondary,Filipino,Filipino,3,No,,0.92,Incomplete,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
639,39,5,BSED Filipino Part8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part8.pdf,Piliin ang gawi ng pagsasalita: “ Hindi ko sinasadyang ikaw ay saktan”,,,paghula,,paghingi ng paumanhin,,pagsagot,,pag-uutos,,pagtatanong,,B,,LET Secondary,Filipino,Filipino,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
640,40,5,BSED Filipino Part8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part8.pdf,Tinaguriang “ Ama ng Wikang Pambansa.”,,,Manuel L. Quezon,,Marcelo H. del Pilar,,Jose Dela Cruz,,Alejandro Abadilla,,Severino Reyes,,A,,LET Secondary,Filipino,Wika at Gramatika,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
641,41,5,BSED Filipino Part8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part8.pdf,“ Ikaw ay pangarap sa buhay ko”,,,metapora,,sinikdoke,,iperbole,,simile,,personipikasyon,,A,,LET Secondary,Filipino,Filipino,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
642,42,5,BSED Filipino Part8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part8.pdf,“Para silang mga maaming kordero sa gitna ng mga gutom na leon”,,,sinikdoke,,simile,,iperbole,,metapora,,onomatopeya,,B,,LET Secondary,Filipino,Filipino,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
643,43,5,BSED Filipino Part8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part8.pdf,"“Tandaan ninyo: malibangmahulog sa lupa ang butyl ng trigo at mamatay, mananatili itong nag – iisa. Ngunit kung mamatay, ito’y mamumunga ng marami.”",,,sinidoke,,iperbole,,metapora,,onomatopeya,,simile,,C,,LET Secondary,Filipino,Filipino,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
644,44,5,BSED Filipino Part8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part8.pdf,Paglikha ng isang pangalan o salita sa pamamagitan ng paggaya sa tunog na naguugnay sa bagay na binabanggit.,,,sinikdoke,,iperbole,,metapora,,onomatopeya,,simile,,D,,LET Secondary,Filipino,Filipino,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
645,45,5,BSED Filipino Part8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part8.pdf,“ Sa galit ay sinindihan ang kanyang bahay”,,,metonimya,,metapora,,sinikdoke,,onomatopeya,,simile,,A,,LET Secondary,Filipino,Filipino,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
646,46,5,BSED Filipino Part8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part8.pdf,Ito ay sinulat ni Harriet Stowe ng Estados Unidos na tumawag ng pansin sa kalagayan ng mga alipin at naging batayan ng simulain ng demokrasya.,,,ang “Book of the Dead”,,and “ Uncle Tom’s Cabin”,,“Divina Comedia”,,“Sa May Dakong Bukid”,,“Quran”,,B,,LET Secondary,Filipino,Filipino,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
647,47,5,BSED Filipino Part8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part8.pdf,Ito’y isang mahabang tulang pang – awit bilang handog sa iang dalagang may kaarawan. Kilala rin ito sa Katagalugan dahil sa pagpuputong ng koronang bulaklak sa dalaga.,,,Senakulo,,Kurido,,Ensilida,,Ang Panuluyan,,Ang Panubong,,E,,LET Secondary,Filipino,Panitikan,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
648,48,6,BSED Filipino Part8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part8.pdf,Isang uri ng tula na binubuo ng labindalawang pantig bawat taludtod sa isang saknong at inaawit ito ngang marahan. Pangunahing halimbawa ay ang “ Florante at Laura.”,,,Ang Tibag,,Balagtasan,,Awit,,Dulaan,,Kurido,,C,,LET Secondary,Filipino,Panitikan,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
649,49,6,BSED Filipino Part8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part8.pdf,Isa sa mga ito ang kilalang isa sa malimit banggitin bilang tungkod ng tulang Tagalog.,,,Inigo Ed. Regalado,,Miguel de Cervantes,,Virgilio S. Almario,,Jose dela Cruz,,Manuel Bautista,,D,,LET Secondary,Filipino,Panitikan,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
650,50,6,BSED Filipino Part8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part8.pdf,Sinulat ito ni Rizal na tumalakay sa mga suliraning panlipunan ng bayan.,,,El Filibusterismo,,“Mi Ultimo Adios”,,Noli Me Tangere,,“Bayan Ko”,,Ang Inang Bayan,,C,,LET Secondary,Filipino,Panitikan,3,No,,0.92,Ready for Upload,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key.
651,1,1,BSED Filipino Part9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part9.pdf,Anong uri ng panitikan and tinutukoy sa talatang ito? “Maganda’t maaliwalas ang daigdig na ginagalawan ko ngayon. Madalas ko tuloy ipinagpapasalamat sa Diyos and biyayang ipinagkaloob niya sa akin.”,,,tula,,kuwento,,sanaysay,,alamat,,anekdota,,C,,LET Secondary,Filipino,Panitikan,3,No,601,0.90,Duplicate,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key. Duplicate or near-duplicate of row 601.
652,2,1,BSED Filipino Part9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part9.pdf,"“ Kaya nararapat gumawa ang lahat upang maiwasan itong pagsasalat. Magbanat ng buto at magpakatatag, Ang taong masipag, hiyas amg katapat. “Ano ang nais ipahayag ng saknong na ito?",,,katapatan,,kasipagan,,kabutihan,,kalusugan,,kasaganaan,,B,,LET Secondary,Filipino,Filipino,3,No,602,0.90,Duplicate,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key. Duplicate or near-duplicate of row 602.
653,3,1,BSED Filipino Part9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part9.pdf,"Mahusay umawit si Jose, ____________ ay lagi siyang nagsasanay umawit.",,,datapwat,,bagamat,,palibhasa,,ngunit,,dahil siya,,C,,LET Secondary,Filipino,Panitikan,3,No,603,0.90,Duplicate,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key. Duplicate or near-duplicate of row 603.
654,4,1,BSED Filipino Part9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part9.pdf,Makakarating ka agad sa inyong patutunguhan kung maglalakad ka _______________,,,nang mabilis,,ng mabilis,,nang maaga,,ng unti – unti,,,,A,,LET Secondary,Filipino,Filipino,3,No,604,0.90,Duplicate,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key. Duplicate or near-duplicate of row 604.
655,5,1,BSED Filipino Part9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part9.pdf,"“ Ang gawang Mabuti ay pinagpala, may kaparusahan ang gawang masama, Kung ang pagsisikap at may pagtitiyaga, ang lahat ng tao’y di mananalanta. Ito ay nagsasaad ng:",,,pagtitipid,,katapatan,,pagkamatapat,,pagsisikap at pagtitiyaga,,kasaganaan at karangyaan,,D,,LET Secondary,Filipino,Filipino,3,No,605,0.90,Duplicate,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key. Duplicate or near-duplicate of row 605.
656,6,1,BSED Filipino Part9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part9.pdf,"Ang may – akda ng kauna unahang aklat na nilimbag sa Pilipinas, ang “Doctrina Kristiana.”",,,Fr. Domingo de Nieva,,Fr. Modesto de Castro,,Fr. Miguel Bustamante,,Fr. Jose Gomez,,Fr. Miguel Cera,,A,,LET Secondary,Filipino,Panitikan,3,No,606,0.90,Duplicate,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key. Duplicate or near-duplicate of row 606.
657,7,1,BSED Filipino Part9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part9.pdf,Isa sa mga it ay hindi kabilang sa ating matandang panitikan.,,,epiko,,kuwentong – bayan,,alamat,,kantahing – bayan,,moro – moro,,E,,LET Secondary,Filipino,Panitikan,3,No,607,0.90,Duplicate,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key. Duplicate or near-duplicate of row 607.
658,8,1,BSED Filipino Part9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part9.pdf,Tinuturing na pinakamatandang epiko ng pilipinas.,,,“Si Malakas at Maganda”,,“Alim”,,“Iblalon”,,“Biag ni Lam – Ang,,“Bidasari”,,B,,LET Secondary,Filipino,Panitikan,3,No,608,0.90,Duplicate,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key. Duplicate or near-duplicate of row 608.
659,9,1,BSED Filipino Part9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part9.pdf,Ang titik para sa “Himno Nacional Filipino” ay nilikha ni?,,,Jose Palma,,Julian Balmaceda,,Julian Felipe,,Julian Panganiban,,Julian Palma,,A,,LET Secondary,Filipino,Filipino,3,No,609,0.90,Duplicate,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key. Duplicate or near-duplicate of row 609.
660,10,1,BSED Filipino Part9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part9.pdf,Ang “Kodigo ni kalantiaw” ay naglalaman ng?,,,batas na dapat sundin ng mga mamamayan,,pamantayan para maayos na pamumuhay,,batas ng kagandahang asal,,kasunduang pang – pangkalakalan,,kasunduang pang – pulitikal,,A,,LET Secondary,Filipino,Filipino,3,No,610,0.90,Duplicate,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key. Duplicate or near-duplicate of row 610.
661,11,2,BSED Filipino Part9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part9.pdf,Ang akdang hindi nauukol sa relihiyon noong panahon ng Kastila,,,dalit,,panuluyan,,senakulo,,panubog,,alay,,D,,LET Secondary,Filipino,Panitikan,3,No,611,0.90,Duplicate,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key. Duplicate or near-duplicate of row 611.
662,12,2,BSED Filipino Part9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part9.pdf,Naglalaman ng mga butyl ng karunungang kinapapalooban ng mabuting payo hango sa tunay na karanasan ng ating mga ninuno.,,,bugtong,,talinghaga,,salawikain,,palaisipan,,pabula,,C,,LET Secondary,Filipino,Filipino,3,No,612,0.90,Duplicate,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key. Duplicate or near-duplicate of row 612.
663,13,2,BSED Filipino Part9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part9.pdf,Ang Katotohanan inihayag sa awiting “Florante at Laura” ni Balagtas.,,,kahirapan sa buhay,,katiwalian ng mga Kastila,,pag – iibigan ng mga magka – ibang lahi,,buhay pangangalakal noon panahon ng Kastila,,paraan ng pamumuhay,,B,,LET Secondary,Filipino,Panitikan,3,No,613,0.90,Duplicate,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key. Duplicate or near-duplicate of row 613.
664,14,2,BSED Filipino Part9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part9.pdf,Dahilan kong bakit nagging masigla ang,,,malaya silang sumulat,,Walang takot silang sumulat,,nabigyan ng pagpapahalaga ang sariling wika,,mapayapa ang panahon,,kwentong bayan pagsulat ng mga Pilipino ssa magasing “liwayway” nuong panahon ng Hapon.,,C,,LET Secondary,Filipino,Filipino,3,No,,0.92,Needs Review,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key. Duplicate choice labels in source/OCR: E.
665,15,2,BSED Filipino Part9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part9.pdf,"Ang “Urbana at Felisa” na isinulat ni Modesto de Castro, ay naglalaman ng magagandang asal ng mga Pilipino tungkol sa",,,"pakikipagkapwa, paggalang sa magulang at pagkilala sa Diyos",,magandang relasyon ng makakapatid,,pagtupad ng tungkulin sa bayan,,pagharap sa pagsubok sa buhay,,pagkilala sa karapatan ng kapwa,,A,,LET Secondary,Filipino,Filipino,3,No,615,0.90,Duplicate,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key. Duplicate or near-duplicate of row 615.
666,16,2,BSED Filipino Part9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part9.pdf,"Ano ang kahulugan na nais iparating ng talatang ito hango sa “Sa Bagong Paraiso” ni Efren Abueg?” At ang pamumulaklak at pamumunga ng manga, santol, sinegwelas at ng iba pang punungkahoy o halaman sa loobang iyon ay nagpatuloy. Ang damuhan ay natuyo at muling sinibulan ng bagong supling.”",,,Napakaganda ng mga tanawin sa lalawigan,,Panahon ng tag – araw,,Patuloy ang paglipas ng panahon,,Malulusog ang pananim sa lalawigan,,Mas masarap manirahan sa lalawigan,,C,,LET Secondary,Filipino,Filipino,3,No,616,0.90,Duplicate,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key. Duplicate or near-duplicate of row 616.
667,17,2,BSED Filipino Part9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part9.pdf,"Ano ang nais iparating ni Jose Rizal sa talatang ito hango sa kanyang “Noli Me Tangere”;”Mamatay akong di – man Nakita ang mangingining na pagbubukang – liwayway sa aking Inang Bayan. Kayong makakakita, batiin ninyo siya at huwag kalilimutan ang mga nalugmok sa dilim ng gabi.”",,,pagkawala ng pag-asa dahil sa mga nangyari sa bayan,,pag-asa sa kalayaan at paggunita sa mga taong nagbuwis ng buhay para sa kalayaan,,pagpapa-walang halaga sa paghihirap ng mga bayani.,,malawakang kalungkutan nadarama sa pagkawala ng pag asa,,taong bayan na dumaranas ng kalupitan at karahasan,,B,,LET Secondary,Filipino,Panitikan,3,No,617,0.90,Duplicate,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key. Duplicate or near-duplicate of row 617.
668,18,2,BSED Filipino Part9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Filipino-/BSED Filipino Part9.pdf,Karaniwang tauhan ng akdang ito ay mga hayop na ang layunin ay ipa-alam ang mga kaugaliang dapat pamarisan.,,,tugmaan,,alamat,,pabula,,parabula,,,,C,,LET Secondary,Filipino,Panitikan,3,No,618,0.90,Duplicate,Path and PDF header indicate BSED/Secondary Filipino. Correct answer sourced from source PDF answer key. Duplicate or near-duplicate of row 618.
