No.,Original No.,Page,Source PDF,Source Path,Question,Passage Reference,Question Image Reference,Choice A,Choice A Image Reference,Choice B,Choice B Image Reference,Choice C,Choice C Image Reference,Choice D,Choice D Image Reference,Choice E,Choice E Image Reference,Correct Answer,Explanation,LET Exam Type,Subject Area,Topic,Difficulty,Has Image,Duplicate Of,Confidence,Status,Notes
374,24,3,BSED TLEd-IA P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P7.pdf,Which of the following is a common CAD command for drawing straight lines?,,,POLY,,LINE,,ARC,,COPY,,,,B,Common CAD command.,LET Secondary,Technology and Livelihood Education,Drafting and CAD,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
375,25,3,BSED TLEd-IA P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P7.pdf,The process of converting manual drawings to digital form is:,,,Plotting,,Scanning,,Rendering,,Editing,,,,B,Converts manual to digital.,LET Secondary,Technology and Livelihood Education,Drafting and CAD,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
376,26,3,BSED TLEd-IA P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P7.pdf,The first step in wood project planning is to:,,,Assemble materials,,Design and prepare working drawing,,Cut wood,,Polish the surface,,,,B,First step.,LET Secondary,Technology and Livelihood Education,Woodworking,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
377,27,3,BSED TLEd-IA P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P7.pdf,The main function of a try square is to:,,,Cut wood,,Check squareness,,Measure thickness,,Mark circles,,,,B,Try square use.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
378,28,3,BSED TLEd-IA P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P7.pdf,The correct tool for driving nails is the:,,,Mallet,,Hammer,,Screwdriver,,Pliers,,,,B,Drives nails.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
379,29,3,BSED TLEd-IA P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P7.pdf,A mortise-and-tenon joint is used to:,,,Strengthen corner joints,,Decorate furniture,,Attach handles,,Create hinges,,,,A,Mortise and tenon.,LET Secondary,Technology and Livelihood Education,Woodworking,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
380,30,3,BSED TLEd-IA P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P7.pdf,The tool used for shaping wood surfaces is:,,,Saw,,Plane,,File,,Chisel,,,,B,Shapes wood.,LET Secondary,Technology and Livelihood Education,Woodworking,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
381,31,3,BSED TLEd-IA P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P7.pdf,The adhesive commonly used in woodworking is:,,,Epoxy,,Paste,,Cement,,Grease,,,,A,Common adhesive.,LET Secondary,Technology and Livelihood Education,Woodworking,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
382,32,4,BSED TLEd-IA P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P7.pdf,The natural defects in lumber caused by fungi are:,,,Knots,,Decay,,Split,,Bow,,,,B,Caused by fungi.,LET Secondary,Technology and Livelihood Education,Woodworking,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
383,33,4,BSED TLEd-IA P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P7.pdf,The process of making wooden surfaces smooth is called:,,,Planing,,Finishing,,Sanding,,Polishing,,,,C,Smooths surface.,LET Secondary,Technology and Livelihood Education,Woodworking,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
384,34,4,BSED TLEd-IA P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P7.pdf,Which type of saw is used for cutting along the grain?,,,Crosscut saw,,Rip saw,,Coping saw,,Keyhole saw,,,,B,Cuts along grain.,LET Secondary,Technology and Livelihood Education,Woodworking,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
385,35,4,BSED TLEd-IA P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P7.pdf,The tool used to bore holes in wood is:,,,Plane,,Auger bit and brace,,Rasp,,File,,,,B,Bores holes.,LET Secondary,Technology and Livelihood Education,Woodworking,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
386,36,4,BSED TLEd-IA P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P7.pdf,The standard angle for a chisel bevel is:,,,25°,,30°,,45°,,60°,,,,A,Chisel bevel.,LET Secondary,Technology and Livelihood Education,Woodworking,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
387,37,4,BSED TLEd-IA P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P7.pdf,Proper maintenance of hand tools prevents:,,,Fatigue only,,Accidents and tool damage,,Skill development,,Overuse,,,,B,Prevented by maintenance.,LET Secondary,Technology and Livelihood Education,Workshop Safety and Organization,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
388,38,4,BSED TLEd-IA P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P7.pdf,The purpose of finishing is to:,,,Add color and protect wood,,Roughen the surface,,Weaken the wood,,Increase hardness,,,,A,Finishing purpose.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
389,39,4,BSED TLEd-IA P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P7.pdf,"In safety education, the “3 E’s” stand for:",,,"Education, Engineering, Enforcement",,"Energy, Efficiency, Environment",,"Equipment, Effort, Evaluation",,"Ergonomics, Ethics, Experience",,,,A,3 E’s.,LET Secondary,Technology and Livelihood Education,Workshop Safety and Organization,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
390,40,4,BSED TLEd-IA P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P7.pdf,The best way to teach woodworking is by:,,,Demonstration and hands-on practice,,Lecture only,,Watching videos,,Reading books,,,,A,Best teaching method.,LET Secondary,Technology and Livelihood Education,Woodworking,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
391,41,4,BSED TLEd-IA P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P7.pdf,The teaching aid most effective for showing tool functions is:,,,Real objects,,Flashcards,,Charts,,Posters,,,,A,Effective teaching aid.,LET Secondary,Technology and Livelihood Education,TLE Teaching and Assessment,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
392,42,4,BSED TLEd-IA P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P7.pdf,The principle of “learning by doing” supports:,,,Cognitive learning,,Experiential learning,,Observational learning,,Theoretical learning,,,,B,“Learning by doing.”,LET Secondary,Technology and Livelihood Education,TLE Teaching and Assessment,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
393,43,5,BSED TLEd-IA P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P7.pdf,The main goal of Industrial Arts is to:,,,Develop practical skills and work values,,Teach theory,,Focus on memorization,,Promote drawing skills only,,,,A,Industrial Arts goal.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
394,44,5,BSED TLEd-IA P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P7.pdf,"When evaluating projects, the best tool is a:",,,Rubric,,True-or-false test,,Oral exam,,Essay,,,,A,Evaluation tool.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
395,45,5,BSED TLEd-IA P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P7.pdf,The component of a lesson plan that measures learning outcomes is:,,,Motivation,,Evaluation,,Application,,Discussion,,,,B,Checks learning outcomes.,LET Secondary,Technology and Livelihood Education,TLE Teaching and Assessment,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
396,46,5,BSED TLEd-IA P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P7.pdf,A shop that provides adequate ventilation prevents:,,,Fire hazards and fatigue,,Noise,,Productivity,,Laziness,,,,A,Prevented by ventilation.,LET Secondary,Technology and Livelihood Education,Workshop Safety and Organization,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
397,47,5,BSED TLEd-IA P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P7.pdf,A portable power tool used for driving screws is:,,,Sander,,Drill,,Screw gun,,Grinder,,,,C,Drives screws.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
398,48,5,BSED TLEd-IA P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P7.pdf,Which teaching strategy promotes problem-solving and creativity?,,,Project method,,Lecture,,Recitation,,Memorization,,,,A,Fosters creativity.,LET Secondary,Technology and Livelihood Education,TLE Teaching and Assessment,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
399,49,5,BSED TLEd-IA P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P7.pdf,"In competency-based learning, mastery is achieved through:",,,Repetition and performance demonstration,,Exams,,Oral questioning,,Seatwork,,,,A,Mastery method.,LET Secondary,Technology and Livelihood Education,TLE Teaching and Assessment,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
400,50,5,BSED TLEd-IA P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P7.pdf,The purpose of TLE education is to:,,,Develop entrepreneurial and employable skills,,Memorize tools,,Study theories only,,Focus on history,,,,A,Purpose of TLE.,LET Secondary,Technology and Livelihood Education,TLE Teaching and Assessment,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
401,1,1,BSED TLEd-IA P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P8.pdf,Industrial Arts primarily focuses on:,,,Aesthetic appreciation,,Manual skills and craftsmanship,,Performing arts,,Literary arts,,,,B,Core focus of Industrial Arts.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
402,2,1,BSED TLEd-IA P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P8.pdf,The safest attire in the workshop is:,,,Loose clothing,,Long sleeves with ties,,Fitted work clothes and apron,,Sandals,,,,C,Ensures safety and movement.,LET Secondary,Technology and Livelihood Education,Workshop Safety and Organization,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
403,3,1,BSED TLEd-IA P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P8.pdf,Which is the first step in the design process?,,,Constructing the model,,Gathering materials,,Identifying the problem,,Evaluating the solution,,,,C,First in the design process.,LET Secondary,Technology and Livelihood Education,Production Technology,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
404,4,1,BSED TLEd-IA P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P8.pdf,The tool used for measuring angles accurately is:,,,Ruler,,Protractor,,Compass,,Tri-square,,,,B,Measures angles precisely.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
405,5,1,BSED TLEd-IA P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P8.pdf,A tool used to smooth wooden surfaces is called:,,,Hammer,,Plane,,Saw,,Chisel,,,,B,Smoothens wood surfaces.,LET Secondary,Technology and Livelihood Education,Woodworking,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
406,6,1,BSED TLEd-IA P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P8.pdf,What is the standard safety color for caution in workshops?,,,Red,,Yellow,,Green,,Blue,,,,B,Standard color for caution.,LET Secondary,Technology and Livelihood Education,Workshop Safety and Organization,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
407,7,1,BSED TLEd-IA P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P8.pdf,The term “ergonomics” in Industrial Arts refers to:,,,Tool storage,,Efficient human-tool interaction,,Electric wiring,,Wood quality,,,,B,Definition of ergonomics.,LET Secondary,Technology and Livelihood Education,Workshop Safety and Organization,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
408,8,1,BSED TLEd-IA P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P8.pdf,The process of cutting metals using flame or gas is:,,,Welding,,Casting,,Gas cutting,,Grinding,,,,C,Cuts metals using flame.,LET Secondary,Technology and Livelihood Education,Metalwork and Welding,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
409,9,1,BSED TLEd-IA P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P8.pdf,"In carpentry, what is the purpose of sanding?",,,Joining materials,,Finishing surface smoothness,,Marking,,Painting,,,,B,Purpose of sanding.,LET Secondary,Technology and Livelihood Education,Automotive Technology,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
410,10,1,BSED TLEd-IA P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P8.pdf,The best wood for furniture making is:,,,Mahogany,,Balsa,,Bamboo,,Plywood,,,,A,"Durable, ideal for furniture.",LET Secondary,Technology and Livelihood Education,Woodworking,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
411,11,2,BSED TLEd-IA P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P8.pdf,A vise is commonly used to:,,,Cut metal,,Hold materials firmly,,Paint,,Measure thickness,,,,B,Function of vise.,LET Secondary,Technology and Livelihood Education,Metalwork and Welding,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
412,12,2,BSED TLEd-IA P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P8.pdf,Which tool is used to drive nails?,,,Pliers,,Screwdriver,,Hammer,,Chisel,,,,C,Used to drive nails.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
413,13,2,BSED TLEd-IA P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P8.pdf,The main purpose of blueprint reading in industrial arts is to:,,,Beautify design,,Interpret working plans accurately,,Draw artistic lines,,Replace sketches,,,,B,Role of blueprints.,LET Secondary,Technology and Livelihood Education,Drafting and CAD,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
414,14,2,BSED TLEd-IA P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P8.pdf,A device that changes electrical energy into mechanical energy is a:,,,Transformer,,Generator,,Motor,,Battery,,,,C,Converts electricity into motion.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
415,15,2,BSED TLEd-IA P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P8.pdf,"In metalwork, annealing means:",,,Hardening metal,,Softening by heat,,Polishing,,Shaping,,,,B,Definition of annealing.,LET Secondary,Technology and Livelihood Education,Metalwork and Welding,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
416,16,2,BSED TLEd-IA P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P8.pdf,Which is NOT a hand tool?,,,Saw,,Lathe machine,,File,,Chisel,,,,B,"A power tool, not hand tool.",LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
417,17,2,BSED TLEd-IA P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P8.pdf,The process of joining two metal parts by melting a filler metal is:,,,Welding,,Drilling,,Soldering,,Grinding,,,,A,Joins metals by melting filler metal.,LET Secondary,Technology and Livelihood Education,Metalwork and Welding,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
418,18,2,BSED TLEd-IA P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P8.pdf,The most important rule in the workshop is:,,,Keep tools organized,,Obey safety rules,,Work fast,,Be creative,,,,B,Most important workshop practice.,LET Secondary,Technology and Livelihood Education,Workshop Safety and Organization,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
419,19,2,BSED TLEd-IA P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P8.pdf,Electrical current is measured in:,,,Volts,,Ohms,,Amperes,,Watts,,,,C,Unit of current.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
420,20,2,BSED TLEd-IA P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P8.pdf,The purpose of grounding electrical systems is to:,,,Increase voltage,,Prevent shock hazards,,Reduce power,,Maintain current,,,,B,Purpose of grounding.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
421,21,2,BSED TLEd-IA P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P8.pdf,The component that controls current in a circuit is:,,,Fuse,,Switch,,Resistor,,Capacitor,,,,C,Controls current flow.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
422,22,3,BSED TLEd-IA P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P8.pdf,The color coding for a live wire is usually:,,,Black or red,,Green,,Blue,,White,,,,A,Color code for live wire.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
423,23,3,BSED TLEd-IA P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P8.pdf,Which drafting tool is used to draw parallel lines?,,,Compass,,T-square,,Triangle,,Divider,,,,B,Used for parallel lines.,LET Secondary,Technology and Livelihood Education,Drafting and CAD,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
424,24,3,BSED TLEd-IA P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P8.pdf,The process of shaping metal by hammering is known as:,,,Forging,,Casting,,Molding,,Filing,,,,A,Shaping metal by hammering.,LET Secondary,Technology and Livelihood Education,Metalwork and Welding,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
425,25,3,BSED TLEd-IA P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P8.pdf,The correct way to store sharp tools is:,,,Together in a drawer,,In a toolbox with covers,,On the floor,,Inside wood,,,,B,Safe storage method.,LET Secondary,Technology and Livelihood Education,Industrial Arts,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
426,26,3,BSED TLEd-IA P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P8.pdf,"In electrical wiring, the neutral wire is identified by color:",,,Green,,Blue or white,,Red,,Yellow,,,,B,Color code for neutral wire.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
427,27,3,BSED TLEd-IA P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P8.pdf,The symbol of a resistor in an electrical diagram represents:,,,Current storage,,Opposition to current,,Energy source,,Flow of current,,,,B,Function of resistor.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
428,28,3,BSED TLEd-IA P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P8.pdf,The type of joint used in framing furniture is:,,,Lap joint,,Mortise and tenon joint,,Dovetail joint,,All of the above,,,,D,Common furniture joints.,LET Secondary,Technology and Livelihood Education,Woodworking,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
429,29,3,BSED TLEd-IA P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P8.pdf,The standard unit of electrical power is:,,,Ohm,,Volt,,Watt,,Ampere,,,,C,Unit of electrical power.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
430,30,3,BSED TLEd-IA P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P8.pdf,The process of applying molten zinc on iron to prevent rusting is called:,,,Soldering,,Galvanizing,,Coating,,Tinning,,,,B,Prevents rusting with zinc coat.,LET Secondary,Technology and Livelihood Education,Production Technology,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
431,31,3,BSED TLEd-IA P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P8.pdf,"In welding, the rod that conducts current and melts to form a joint is:",,,Flux,,Electrode,,Anvil,,Torch,,,,B,Melts to form weld joint.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
432,32,4,BSED TLEd-IA P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - TLEd Industrial Arts-/BSED TLEd-IA P8.pdf,A multimeter is used to measure:,,,"Current, voltage, and resistance",,Only current,,Only voltage,,Power,,,,A,Measured by multimeter.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path indicates BSED/Secondary. Correct answer and rationale sourced from source PDF answer key.
