No.,Original No.,Page,Source PDF,Source Path,Question,Passage Reference,Question Image Reference,Choice A,Choice A Image Reference,Choice B,Choice B Image Reference,Choice C,Choice C Image Reference,Choice D,Choice D Image Reference,Choice E,Choice E Image Reference,Correct Answer,Explanation,LET Exam Type,Subject Area,Topic,Difficulty,Has Image,Duplicate Of,Confidence,Status,Notes
363,13,2,BSED TVTED P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P7.pdf,The “ground” wire color code in standard electrical wiring is:,,,Black,,Green,,Red,,White,,,,B,Green. Ground wire.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
364,14,2,BSED TVTED P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P7.pdf,A schematic diagram shows:,,,Physical layout,,Electrical connections and components,,Equipment arrangement,,Mechanical assembly,,,,B,Electrical connections. Schematic shows circuit relations.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
365,15,2,BSED TVTED P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P7.pdf,The part of an internal combustion engine where air-fuel mixture is compressed is:,,,Crankcase,,Piston,,Cylinder,,Combustion chamber,,,,D,Combustion chamber. Compression occurs here.,LET Secondary,Technology and Livelihood Education,Automotive and Mechanical Technology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
366,16,2,BSED TVTED P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P7.pdf,The best safety practice before working on electrical circuits:,,,Wear gloves,,Disconnect power source,,Use a tester,,Use pliers,,,,B,Disconnect power source. Safety procedure.,LET Secondary,Technology and Livelihood Education,Safety and Work Values,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
367,17,2,BSED TVTED P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P7.pdf,"In orthographic projection, the right-side view shows:",,,Front elevation,,Depth of object,,Top layout,,Sectional details,,,,B,Depth of object. Shown in right-side view.,LET Secondary,Technology and Livelihood Education,Industrial Arts and Drafting,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
368,18,2,BSED TVTED P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P7.pdf,The standard drafting paper size for working drawings is:,,,A2,,A3,,A4,,A1,,,,A,A2. Common working drawing paper.,LET Secondary,Technology and Livelihood Education,Industrial Arts and Drafting,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
369,19,2,BSED TVTED P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P7.pdf,A device that converts mechanical energy into electrical energy:,,,Motor,,Generator,,Transformer,,Resistor,,,,B,Generator. Converts mechanical to electrical energy.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
370,20,2,BSED TVTED P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P7.pdf,The process of joining two metals using heat and filler is:,,,Brazing,,Riveting,,Boring,,Filing,,,,A,Brazing. Metal joining with heat and filler.,LET Secondary,Technology and Livelihood Education,Welding and Metalwork,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
371,21,2,BSED TVTED P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P7.pdf,The abbreviation “RPM” in automotive mechanics means:,,,Revolutions Per Meter,,Revolutions Per Minute,,Rotations Per Movement,,Round Point Machine,,,,B,Revolutions Per Minute. Engine speed measure.,LET Secondary,Technology and Livelihood Education,Automotive and Mechanical Technology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
372,22,2,BSED TVTED P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P7.pdf,The process of increasing the size of a hole using a cutting tool is:,,,Reaming,,Drilling,,Filing,,Tapping,,,,A,Reaming. Enlarges a hole.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
373,23,2,BSED TVTED P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P7.pdf,The purpose of the clutch in a vehicle is to:,,,Start the engine,,Connect and disconnect power from the transmission,,Control fuel,,Stop the car,,,,B,Connect and disconnect power. Clutch function.,LET Secondary,Technology and Livelihood Education,Automotive and Mechanical Technology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
374,24,3,BSED TVTED P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P7.pdf,The standard frequency of AC power supply in the Philippines is:,,,110 Hz,,50 Hz,,60 Hz,,120 Hz,,,,C,60 Hz. Philippine AC frequency.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
375,25,3,BSED TVTED P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P7.pdf,The instrument used to measure small distances accurately in machining is:,,,Vernier caliper,,Ruler,,T-square,,Protractor,,,,A,Vernier caliper. Accurate measurement tool.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
376,26,3,BSED TVTED P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P7.pdf,The main function of carbohydrates is to:,,,Build tissues,,Provide energy,,Repair cells,,Strengthen bones,,,,B,Provide energy. Function of carbohydrates.,LET Secondary,Technology and Livelihood Education,Home Economics and Food Technology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
377,27,3,BSED TVTED P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P7.pdf,"In sewing, the “grainline” runs:",,,Crosswise,,Diagonal,,Lengthwise,,Curved,,,,C,Lengthwise. Grainline direction.,LET Secondary,Technology and Livelihood Education,Home Economics and Food Technology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
378,28,3,BSED TVTED P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P7.pdf,The process of freezing food immediately after cooking is:,,,Refrigeration,,Quick freezing,,Fermentation,,Drying,,,,B,Quick freezing. Preserves freshness.,LET Secondary,Technology and Livelihood Education,Home Economics and Food Technology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
379,29,3,BSED TVTED P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P7.pdf,"The 4Ps of marketing include Product, Price, Place, and:",,,People,,Process,,Promotion,,Policy,,,,C,Promotion. Fourth “P” in marketing.,LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
380,30,3,BSED TVTED P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P7.pdf,Which of the following is an example of a renewable energy source?,,,Coal,,Solar power,,Petroleum,,Natural gas,,,,B,Solar power. Renewable energy.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
381,31,3,BSED TVTED P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P7.pdf,"In business, ROI stands for:",,,Return on Investment,,Rate of Income,,Revenue Output Indicator,,Ratio of Input,,,,A,Return on Investment. ROI meaning.,LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
382,32,3,BSED TVTED P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P7.pdf,"In a recipe, “yield” refers to:",,,Cooking time,,Number of servings,,Type of ingredients,,Cost of meal,,,,B,Number of servings. Yield definition.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
383,33,3,BSED TVTED P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P7.pdf,A small-scale business run by a family is called:,,,Corporation,,Sole proprietorship,,Cooperative,,Family enterprise,,,,D,Family enterprise. Small-scale family-run business.,LET Secondary,Technology and Livelihood Education,Industrial Arts and Drafting,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
384,34,3,BSED TVTED P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P7.pdf,The main ingredient in fabric starch is:,,,Cornstarch,,Salt,,Soap,,Sugar,,,,A,Cornstarch. Ingredient in starch.,LET Secondary,Technology and Livelihood Education,Home Economics and Food Technology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
385,35,4,BSED TVTED P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P7.pdf,A healthy BMI (Body Mass Index) range is:,,,10–15,,18.5–24.9,,25–30,,30–40,,,,B,18.5–24.9. Healthy BMI range.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
386,36,4,BSED TVTED P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P7.pdf,The correct method of handling raw and cooked food is to:,,,Mix them,,Store separately,,Store together,,Leave uncovered,,,,B,Store separately. Prevents cross-contamination.,LET Secondary,Technology and Livelihood Education,Home Economics and Food Technology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
387,37,4,BSED TVTED P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P7.pdf,"In ICT, a device that connects a computer to a network is called:",,,Scanner,,Modem,,Flash drive,,Speaker,,,,B,Modem. Connects to internet.,LET Secondary,Technology and Livelihood Education,ICT and Digital Literacy,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
388,38,4,BSED TVTED P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P7.pdf,The process of boiling fruits with sugar to make them last longer is:,,,Fermentation,,Canning,,Jam making,,Dehydration,,,,C,Jam making. Sugar preserves fruit.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
389,39,4,BSED TVTED P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P7.pdf,The best lighting for food photography is:,,,Flashlight,,Natural daylight,,Colored bulb,,Fluorescent lamp,,,,B,Natural daylight. Best lighting.,LET Secondary,Technology and Livelihood Education,Home Economics and Food Technology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
390,40,4,BSED TVTED P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P7.pdf,The file extension “.pptx” is used for:,,,Word documents,,Spreadsheets,,Presentations,,Databases,,,,C,Presentations. PPTX file.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
391,41,4,BSED TVTED P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P7.pdf,The purpose of marketing research is to:,,,Guess customer needs,,Identify customer preferences and trends,,Decrease sales,,Remove competitors,,,,B,Identify customer preferences. Purpose of market research.,LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
392,42,4,BSED TVTED P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P7.pdf,A method of cooking using steam from boiling water is:,,,Steaming,,Simmering,,Poaching,,Broiling,,,,A,Steaming. Cook with vapor.,LET Secondary,Technology and Livelihood Education,Home Economics and Food Technology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
393,43,4,BSED TVTED P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P7.pdf,The government agency that provides business name registration:,,,DA,,DTI,,DOH,,DOST,,,,B,DTI. Registers business names.,LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
394,44,4,BSED TVTED P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P7.pdf,The process of cultivating soil and planting crops is:,,,Agronomy,,Horticulture,,Agribusiness,,Floriculture,,,,A,Agronomy. Study of soil and crops.,LET Secondary,Technology and Livelihood Education,Agriculture and Fishery,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
395,45,4,BSED TVTED P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P7.pdf,A good entrepreneur demonstrates:,,,Risk-taking and decision-making skills,,Dependence on others,,Fear of change,,Inflexibility,,,,A,Risk-taking and decision-making skills. Entrepreneur traits.,LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
396,46,4,BSED TVTED P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P7.pdf,The first step in preparing a business plan is:,,,Market analysis,,Executive summary,,Writing objectives,,Defining the business idea,,,,D,Defining the business idea. First step in planning.,LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
397,47,5,BSED TVTED P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P7.pdf,The best way to preserve nutrients in vegetables is by:,,,Overcooking,,Steaming lightly,,Frying deeply,,Freezing for days,,,,B,Steaming lightly. Preserves nutrients.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
398,48,5,BSED TVTED P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P7.pdf,"In financial management, “capital” refers to:",,,Income earned,,Money used to start a business,,Daily expenses,,Company profit,,,,B,Money used to start a business. Capital definition.,LET Secondary,Technology and Livelihood Education,Entrepreneurship and Business,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
399,49,5,BSED TVTED P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P7.pdf,Which of the following crops grows best in flooded soil?,,,Corn,,Rice,,Cassava,,Peanut,,,,B,Rice. Grows in flooded soil.,LET Secondary,Technology and Livelihood Education,Agriculture and Fishery,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
400,50,5,BSED TVTED P7.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P7.pdf,The TESDA program that recognizes prior learning and skills is:,,,Competency Assessment,,Ladderized Education,,Recognition of Prior Learning (RPL),,Dual Training System,,,,C,Recognition of Prior Learning (RPL). TESDA evaluation system.,LET Secondary,Technology and Livelihood Education,TVET Pedagogy and Professional Development,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
401,1,1,BSED TVTED P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P8.pdf,The first step in the competency-based training process is:,,,Assessment,,Training delivery,,Competency identification,,Evaluation,,,,C,Competency identification. First step in CBT.,LET Secondary,Technology and Livelihood Education,TVET Pedagogy and Professional Development,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
402,2,1,BSED TVTED P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P8.pdf,A multimeter is used to measure:,,,Pressure,,Speed,,"Voltage, current, and resistance",,Temperature,,,,C,"Voltage, current, and resistance. Multimeter measures all.",LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
403,3,1,BSED TVTED P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P8.pdf,The most appropriate fire extinguisher for electrical fires is:,,,Water type,,Foam type,,CO₂ type,,Wet chemical type,,,,C,CO₂ type. Safe for electrical fires.,LET Secondary,Technology and Livelihood Education,Safety and Work Values,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
404,4,1,BSED TVTED P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P8.pdf,The main advantage of using computer-aided drafting (CAD) is:,,,It eliminates manual skills,,It saves time and ensures accuracy,,It replaces technical drawing,,It increases cost,,,,B,Saves time and ensures accuracy. CAD advantage.,LET Secondary,Technology and Livelihood Education,Industrial Arts and Drafting,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
405,5,1,BSED TVTED P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P8.pdf,The function of a fuse in an electrical circuit is to:,,,Increase voltage,,Protect against overload,,Reduce resistance,,Convert current,,,,B,Protect against overload. Fuse prevents damage.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
406,6,1,BSED TVTED P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P8.pdf,A drawing that shows a three-dimensional view of an object is:,,,Orthographic,,Isometric,,Sectional,,Auxiliary,,,,B,Isometric. 3D drawing style.,LET Secondary,Technology and Livelihood Education,Industrial Arts and Drafting,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
407,7,1,BSED TVTED P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P8.pdf,The “NC” in TESDA certification stands for:,,,National Course,,National Competency,,National Certificate,,National Center,,,,C,National Certificate. TESDA credential.,LET Secondary,Technology and Livelihood Education,TVET Pedagogy and Professional Development,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
408,8,1,BSED TVTED P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P8.pdf,The unit of mechanical power is:,,,Joule,,Watt,,Volt,,Newton,,,,B,Watt. Unit of power.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
409,9,1,BSED TVTED P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P8.pdf,"In automotive servicing, a torque wrench is used to:",,,Tighten bolts to specified tension,,Measure fuel pressure,,Cut metal,,Adjust brakes,,,,A,Tighten bolts to specified tension. Torque wrench use.,LET Secondary,Technology and Livelihood Education,Automotive and Mechanical Technology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
410,10,1,BSED TVTED P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P8.pdf,The resistance of a 120 V appliance drawing 2 A current is:,,,60 ohms,,120 ohms,,240 ohms,,20 ohms,,,,A,60 ohms. R = 120/2.,LET Secondary,Technology and Livelihood Education,Industrial Arts and Drafting,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
411,11,1,BSED TVTED P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P8.pdf,The instrument used to test circuit continuity is:,,,Ammeter,,Ohmmeter,,Voltmeter,,Wattmeter,,,,B,Ohmmeter. Checks continuity.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
412,12,2,BSED TVTED P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P8.pdf,A plan that shows the location of equipment and furniture in a room is called:,,,Floor plan,,Elevation,,Section,,Detail drawing,,,,A,Floor plan. Shows room layout.,LET Secondary,Technology and Livelihood Education,Technology-Vocational Teacher Education,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
413,13,2,BSED TVTED P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P8.pdf,Which of the following is an example of PPE in workshop safety?,,,Gloves,,Flashlight,,Clipboard,,Screwdriver,,,,A,Gloves. PPE example.,LET Secondary,Technology and Livelihood Education,Safety and Work Values,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
414,14,2,BSED TVTED P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P8.pdf,The formula for Ohm’s Law is:,,,V = I × R,,V = P × I,,R = V × I,,I = V + R,,,,A,V = I × R. Ohm’s Law.,LET Secondary,Technology and Livelihood Education,Electrical and Electronics,3,No,60,0.90,Duplicate,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key. Duplicate or near-duplicate of row 60.
415,15,2,BSED TVTED P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Technology-Vocational Teacher Education-/BSED TVTED P8.pdf,The process of cutting external threads on a bolt is called:,,,Drilling,,Tapping,,Threading,,Turning,,,,C,Threading. External threads.,LET Secondary,Technology and Livelihood Education,Home Economics and Food Technology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Technology-Vocational Teacher Education. Correct answer and rationale sourced from source PDF answer key.
