No.,Original No.,Page,Source PDF,Source Type,Source Path,Question,Passage Reference,Question Image Reference,Choice A,Choice A Image Reference,Choice B,Choice B Image Reference,Choice C,Choice C Image Reference,Choice D,Choice D Image Reference,Choice E,Choice E Image Reference,Correct Answer,Explanation,LET Exam Type,Subject Area,Topic,Difficulty,Has Image,Duplicate Of,Confidence,Status,Notes
5172,10,1-2,1. LET REVIEWER - PROFESSIONAL EDUCATION.pdf,pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/B. PROFESSIONAL EDUCATION/PROF ED DRILLS & NOTES/ACTUAL BOARD/1. LET REVIEWER - PROFESSIONAL EDUCATION.pdf,"Ms. Delmar, BSE graduate, has not passedthe LET yet. Onwhat capacitycanshebehired?",,,Permanent status,,Emergency status PROFESSIONAL EDUCATION,,Provisional for not less six months,,Provisional for not less than 1 year.,,,,D,,Both,Professional Education,Needs Review,Cannot Determine,No,,0.95,Ready for Upload,"Path identifies LET Professional Education, which applies to both Elementary and Secondary LET tracks. Correct answer sourced from detected answer key section."
5173,11,2,1. LET REVIEWER - PROFESSIONAL EDUCATION.pdf,pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/B. PROFESSIONAL EDUCATION/PROF ED DRILLS & NOTES/ACTUAL BOARD/1. LET REVIEWER - PROFESSIONAL EDUCATION.pdf,Teacher Girly wants to continue with her study leave for another six months after completing a school year. Could she be allowed?,,,"Yes, if her grades are excellent.",,"Yes, but without compensation.",,"No, other teacher should have the chance.",,"No, study leave should not exceed one year.",,,,B,,Both,Professional Education,Needs Review,Cannot Determine,No,,0.95,Ready for Upload,"Path identifies LET Professional Education, which applies to both Elementary and Secondary LET tracks. Correct answer sourced from detected answer key section."
5174,12,2,1. LET REVIEWER - PROFESSIONAL EDUCATION.pdf,pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/B. PROFESSIONAL EDUCATION/PROF ED DRILLS & NOTES/ACTUAL BOARD/1. LET REVIEWER - PROFESSIONAL EDUCATION.pdf,"Teacher Dina tutors her students, who have difficulty coping with math, after class hour. Is her ethical?",,,"Yes, provided she receives jut compensation",,"Yes, provided she does not require a free from the parents",,"No, that is unfair to other students",,"No, she should be free after her official time.",,,,B,,Both,Professional Education,Needs Review,Cannot Determine,No,,0.95,Ready for Upload,"Path identifies LET Professional Education, which applies to both Elementary and Secondary LET tracks. Correct answer sourced from detected answer key section."
5175,13,2,1. LET REVIEWER - PROFESSIONAL EDUCATION.pdf,pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/B. PROFESSIONAL EDUCATION/PROF ED DRILLS & NOTES/ACTUAL BOARD/1. LET REVIEWER - PROFESSIONAL EDUCATION.pdf,"Teacher A, the English coordinator, was assisted by Teacher B through the celebration of English week. What could Teacher A do to acknowledge Teacher B’s assistance?",,,Buy a gift,,Keep quiet about the assistance received.,,Mention formally to the principal the assistance received.,,Make an announcement giving due recognition of the assistance received.,,,,D,,Both,Professional Education,Needs Review,Cannot Determine,No,,0.95,Ready for Upload,"Path identifies LET Professional Education, which applies to both Elementary and Secondary LET tracks. Correct answer sourced from detected answer key section."
5176,14,2,1. LET REVIEWER - PROFESSIONAL EDUCATION.pdf,pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/B. PROFESSIONAL EDUCATION/PROF ED DRILLS & NOTES/ACTUAL BOARD/1. LET REVIEWER - PROFESSIONAL EDUCATION.pdf,Is holding a rally to protest the delay of benefits due a person ethically acceptable?,,,"Yes, when hold while on official time.",,"Yes, when hold outside the official time",,"Yes, when hold with approval the principal.",,"Yes, when hold together with parents and students.",,,,B,,Both,Professional Education,Needs Review,Cannot Determine,No,590,0.95,Duplicate,"Path identifies LET Professional Education, which applies to both Elementary and Secondary LET tracks. Correct answer sourced from detected answer key section. Duplicate or near-duplicate of row 590."
5177,15,2,1. LET REVIEWER - PROFESSIONAL EDUCATION.pdf,pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/B. PROFESSIONAL EDUCATION/PROF ED DRILLS & NOTES/ACTUAL BOARD/1. LET REVIEWER - PROFESSIONAL EDUCATION.pdf,What should a teacher do when she/he fall in love with his/her students?,,,Court the students at home.,,Propose and marry the student.,,Wait until the students is no longer under his/her tutelage.,,Act normally as if nothing happens and student does not exist.,,,,C,,Both,Professional Education,Needs Review,Cannot Determine,No,,0.95,Ready for Upload,"Path identifies LET Professional Education, which applies to both Elementary and Secondary LET tracks. Correct answer sourced from detected answer key section."
5178,16,2,1. LET REVIEWER - PROFESSIONAL EDUCATION.pdf,pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/B. PROFESSIONAL EDUCATION/PROF ED DRILLS & NOTES/ACTUAL BOARD/1. LET REVIEWER - PROFESSIONAL EDUCATION.pdf,"When a principal starts to exercise his/her powers over making and promoting students, is his/her action acceptable?",,,"Yes, when the teacher cannot make a decision on time.",,"Yes, when there is abuse if judgement on the part of the teacher.",,"No, teachers are more knowledgeable of their student’s performance.",,"No, grading and promoting students are exclusive functions of teachers.",,,,B,,Both,Professional Education,Needs Review,Cannot Determine,No,592,0.95,Duplicate,"Path identifies LET Professional Education, which applies to both Elementary and Secondary LET tracks. Correct answer sourced from detected answer key section. Duplicate or near-duplicate of row 592."
5179,17,2,1. LET REVIEWER - PROFESSIONAL EDUCATION.pdf,pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/B. PROFESSIONAL EDUCATION/PROF ED DRILLS & NOTES/ACTUAL BOARD/1. LET REVIEWER - PROFESSIONAL EDUCATION.pdf,Teacher Tina receives a love letter from one of his third year high school students in English. What should Ms. Tina do?,,,Read her letter to the class,,Let the students express her feelings through letters.,,Return the letter to the student and tell her not to do it again.,,Surrender the letter to the parent of student.,,,,C,,Both,Professional Education,Needs Review,Cannot Determine,No,,0.95,Ready for Upload,"Path identifies LET Professional Education, which applies to both Elementary and Secondary LET tracks. Correct answer sourced from detected answer key section."
5180,18,2,1. LET REVIEWER - PROFESSIONAL EDUCATION.pdf,pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/B. PROFESSIONAL EDUCATION/PROF ED DRILLS & NOTES/ACTUAL BOARD/1. LET REVIEWER - PROFESSIONAL EDUCATION.pdf,"Teacher Hera, a BEED graduate is preparing for the LET. Which of the following should she focus her attention more?",,,General Education,,Specialization,,Professional Education,,General education and Professional Education,,,,D,,Both,Professional Education,Needs Review,Cannot Determine,No,,0.95,Ready for Upload,"Path identifies LET Professional Education, which applies to both Elementary and Secondary LET tracks. Correct answer sourced from detected answer key section."
5181,19,2-3,1. LET REVIEWER - PROFESSIONAL EDUCATION.pdf,pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/B. PROFESSIONAL EDUCATION/PROF ED DRILLS & NOTES/ACTUAL BOARD/1. LET REVIEWER - PROFESSIONAL EDUCATION.pdf,Which is not a domain of NCBTS?,,,Learning environment,,Alternative learning PROFESSIONAL EDUCATION,,Diversity of learners,,Social regard for learning,,,,B,,Both,Professional Education,Needs Review,Cannot Determine,No,3981,0.95,Duplicate,"Path identifies LET Professional Education, which applies to both Elementary and Secondary LET tracks. Correct answer sourced from detected answer key section. Duplicate or near-duplicate of row 3981."
5182,20,3,1. LET REVIEWER - PROFESSIONAL EDUCATION.pdf,pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/B. PROFESSIONAL EDUCATION/PROF ED DRILLS & NOTES/ACTUAL BOARD/1. LET REVIEWER - PROFESSIONAL EDUCATION.pdf,"To make the materials highly engaging, what must teacher do?",,,Make the materials interactive.,,Prepare materials which are easy to make.,,Create materials which are less costly.,,Design materials similar to commercial ones.,,,,A,,Both,Professional Education,Needs Review,Cannot Determine,No,4017,0.95,Duplicate,"Path identifies LET Professional Education, which applies to both Elementary and Secondary LET tracks. Correct answer sourced from detected answer key section. Duplicate or near-duplicate of row 4017."
5183,21,3,1. LET REVIEWER - PROFESSIONAL EDUCATION.pdf,pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/B. PROFESSIONAL EDUCATION/PROF ED DRILLS & NOTES/ACTUAL BOARD/1. LET REVIEWER - PROFESSIONAL EDUCATION.pdf,Teacher evaluates student’s achievements because……,,,They want to know how their students perceived their methods of teaching,,They have to translate their student’s performance onto marks,,They have to finish the course outline,,They want to know if they are able to reach the goals of their efforts,,,,A,,Both,Professional Education,Needs Review,Cannot Determine,No,,0.95,Ready for Upload,"Path identifies LET Professional Education, which applies to both Elementary and Secondary LET tracks. Correct answer sourced from detected answer key section."
5184,22,3,1. LET REVIEWER - PROFESSIONAL EDUCATION.pdf,pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/B. PROFESSIONAL EDUCATION/PROF ED DRILLS & NOTES/ACTUAL BOARD/1. LET REVIEWER - PROFESSIONAL EDUCATION.pdf,What does extreme authoritarianism in the home reinforce learners?,,,Creativity of work,,Ability to direct themselves,,Doing things on their own initiative,,Dependence on others for direction,,,,D,,Both,Professional Education,Needs Review,Cannot Determine,No,,0.95,Ready for Upload,"Path identifies LET Professional Education, which applies to both Elementary and Secondary LET tracks. Correct answer sourced from detected answer key section."
5185,23,3,1. LET REVIEWER - PROFESSIONAL EDUCATION.pdf,pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/B. PROFESSIONAL EDUCATION/PROF ED DRILLS & NOTES/ACTUAL BOARD/1. LET REVIEWER - PROFESSIONAL EDUCATION.pdf,"With a death threat over his head, Teacher D is directed to pass an underserving student. If he is a utilitarianist, which if these options does he choose.",,,Pass the student. Why suffer the threat?,,Don’t pass the student. Live by your principle of justice,,"Pass the student. That will be of use to the student, his parents and you.",,Don’t oass him. You surely does not like someone give you a death threat.,,,,C,,Both,Professional Education,Needs Review,Cannot Determine,No,,0.95,Ready for Upload,"Path identifies LET Professional Education, which applies to both Elementary and Secondary LET tracks. Correct answer sourced from detected answer key section."
5186,24,3,1. LET REVIEWER - PROFESSIONAL EDUCATION.pdf,pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/B. PROFESSIONAL EDUCATION/PROF ED DRILLS & NOTES/ACTUAL BOARD/1. LET REVIEWER - PROFESSIONAL EDUCATION.pdf,The task of setting up routine activities for effective classroom management as a task that a teacher should undertake,,,On the very first day of school,,Everyday at the start of the lesson,,Every homeroom day,,As soon as the student have adjusted on their schedule.,,,,A,,Both,Professional Education,Classroom Management,Cannot Determine,No,,0.95,Ready for Upload,"Path identifies LET Professional Education, which applies to both Elementary and Secondary LET tracks. Correct answer sourced from detected answer key section."
5187,25,3,1. LET REVIEWER - PROFESSIONAL EDUCATION.pdf,pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/B. PROFESSIONAL EDUCATION/PROF ED DRILLS & NOTES/ACTUAL BOARD/1. LET REVIEWER - PROFESSIONAL EDUCATION.pdf,Teacher uses direct instruction strategy. Which will she first do?,,,Independent practice,,Guided student practice,,Review the previous day’s work,,Presenting and structuring,,,,C,,Both,Professional Education,Teaching Strategies,Cannot Determine,No,,0.95,Ready for Upload,"Path identifies LET Professional Education, which applies to both Elementary and Secondary LET tracks. Correct answer sourced from detected answer key section."
5188,26,3,1. LET REVIEWER - PROFESSIONAL EDUCATION.pdf,pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/B. PROFESSIONAL EDUCATION/PROF ED DRILLS & NOTES/ACTUAL BOARD/1. LET REVIEWER - PROFESSIONAL EDUCATION.pdf,"According to R.A. 9155, which among the following is considered the “heart of formal education system”?",,,The pupil,,The teacher,,The classroom,,The school,,,,D,,Both,Professional Education,Needs Review,Cannot Determine,No,,0.95,Ready for Upload,"Path identifies LET Professional Education, which applies to both Elementary and Secondary LET tracks. Correct answer sourced from detected answer key section."
5189,27,3,1. LET REVIEWER - PROFESSIONAL EDUCATION.pdf,pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/B. PROFESSIONAL EDUCATION/PROF ED DRILLS & NOTES/ACTUAL BOARD/1. LET REVIEWER - PROFESSIONAL EDUCATION.pdf,Which one is in support of greater interaction?,,,Probing,,Repeating the question,,Not allowing a student to complete a response,,Selecting the same student respondents,,,,A,,Both,Professional Education,Needs Review,Cannot Determine,No,3359,0.95,Duplicate,"Path identifies LET Professional Education, which applies to both Elementary and Secondary LET tracks. Correct answer sourced from detected answer key section. Duplicate or near-duplicate of row 3359."
5190,28,3,1. LET REVIEWER - PROFESSIONAL EDUCATION.pdf,pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/B. PROFESSIONAL EDUCATION/PROF ED DRILLS & NOTES/ACTUAL BOARD/1. LET REVIEWER - PROFESSIONAL EDUCATION.pdf,I want to compare two concepts. Which technique is most important?,,,Attribute wheel,,K-W-L techniques,,Venn diagram,,Essay,,,,C,,Both,Professional Education,Needs Review,Cannot Determine,No,,0.95,Ready for Upload,"Path identifies LET Professional Education, which applies to both Elementary and Secondary LET tracks. Correct answer sourced from detected answer key section."
5191,29,3-4,1. LET REVIEWER - PROFESSIONAL EDUCATION.pdf,pdf,/Users/lyndon/All reviewers/-LET REVIEWER 2026/B. PROFESSIONAL EDUCATION/PROF ED DRILLS & NOTES/ACTUAL BOARD/1. LET REVIEWER - PROFESSIONAL EDUCATION.pdf,I want to help my students retain new information. Which one will I sue?,,,Questions PROFESSIONAL EDUCATION,,Mnemonics,,Games,,Simulations,,,,B,,Both,Professional Education,Needs Review,Cannot Determine,No,,0.95,Ready for Upload,"Path identifies LET Professional Education, which applies to both Elementary and Secondary LET tracks. Correct answer sourced from detected answer key section."
