No.,Original No.,Page,Source PDF,Source Path,Question,Passage Reference,Question Image Reference,Choice A,Choice A Image Reference,Choice B,Choice B Image Reference,Choice C,Choice C Image Reference,Choice D,Choice D Image Reference,Choice E,Choice E Image Reference,Correct Answer,Explanation,LET Exam Type,Subject Area,Topic,Difficulty,Has Image,Duplicate Of,Confidence,Status,Notes
366,67,2,BSED Biological Science P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P8.pdf,The body temperature of cold – blooded animals,,,is 10 deg. C,,is 100 deg. C,,changes with the environment,,remains constant,,,,C,Answer key: C,LET Secondary,Biological Science,Anatomy and Physiology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
367,68,2,BSED Biological Science P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P8.pdf,Each of the following is a primate except a,,,tarsier,,gorilla,,kangaroo,,human,,,,C,Answer key: C,LET Secondary,Biological Science,Zoology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
368,69,2,BSED Biological Science P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P8.pdf,"Development from a fertilized egg to adult may occur in either two ways. What do you call animals that are born resembling adults of the species, just like man?",,,viviparous,,oviparous,,ovoviviparous,,none of them,,,,A,Answer key: A,LET Secondary,Biological Science,Evolution and Classification,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
369,70,2,BSED Biological Science P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P8.pdf,"Vivian and Carlo are two amateur fossils hunters, who were unable to unearth a complete fossil of mammals. How could they determine whether it was a herbivore, carnivore, or omnivore?",,,based on the skull,,based on the type of teeth,,based on the phalanges,,based on the vertebral column,,,,B,Answer key: B,LET Secondary,Biological Science,Evolution and Classification,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
370,71,2,BSED Biological Science P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P8.pdf,Amphibians have adaptations that protect them from very cold and very warm temperatures. During the cold winter months they become inactive. They bury themselves in mud until the temperature warms up. What do you call the period of inactivity during winter?,,,hibernation,,aestivation,,incubation,,adaptation,,,,C,Answer key: C,LET Secondary,Biological Science,Zoology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
371,72,2,BSED Biological Science P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P8.pdf,Amoeba proteus is a very common amoeba that you use in the laboratory for experiments. You have probably observed their mode of motility. What do they use for locomotion?,,,cilia,,flagella,,pseudopodia,,feet,,,,C,Answer key: C,LET Secondary,Biological Science,Biology Pedagogy and Research,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
372,73,2,BSED Biological Science P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P8.pdf,What is the relationship between the cattle and the bacteria and protozoa living within their stomachs?,,,parasitism,,commensalism,,mutualism,,predation,,,,C,Answer key: C,LET Secondary,Biological Science,Microbiology and Immunology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
373,74,2,BSED Biological Science P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P8.pdf,What is formed when two or more groups of different organisms live together and interact with each other in the same area?,,,community,,population,,niche,,ecosystem,,,,A,Answer key: A,LET Secondary,Biological Science,Biological Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
374,75,2,BSED Biological Science P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P8.pdf,A green alga provides a fungus with nutrients and water. The fungus protects the alga from the sun and high temperatures. What relationship is illustrated in the given example?,,,parasitism,,commensalism,,mutualism,,predation,,,,C,Answer key: C,LET Secondary,Biological Science,Biological Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
375,76,3,BSED Biological Science P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P8.pdf,Which is an example of a renewable energy source?,,,oil,,natural gas,,solar power,,coal,,,,C,Answer key: C,LET Secondary,Biological Science,Biological Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
376,77,3,BSED Biological Science P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P8.pdf,Which is a source of biomass energy?,,,water,,wind,,geysers,,plants,,,,D,Answer key: D,LET Secondary,Biological Science,Biological Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
377,78,3,BSED Biological Science P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P8.pdf,Which of the following refers to commensalism?,,,both organisms benefit,,both organisms are harmed,,one organism benefits and the other is harmed,,one organism benefits and the other is unaffected,,,,D,Answer key: D,LET Secondary,Biological Science,Ecology and Environment,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
378,79,3,BSED Biological Science P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P8.pdf,What ecological structure is formed by a group of individuals of the same species living together in the same area?,,,niche,,community,,population,,ecosystem,,,,C,Answer key: C,LET Secondary,Biological Science,Evolution and Classification,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
379,80,3,BSED Biological Science P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P8.pdf,All members of a group stem from a common ancestor and are capable of interbreeding. The taxonomy category referred to here is .,,,class,,order,,species,,family,,,,C,Answer key: C,LET Secondary,Biological Science,Evolution and Classification,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
380,81,3,BSED Biological Science P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P8.pdf,Which of the following is an abiotic factor that may affect the types and numbers of animals that live in an area?,,,the range of temperatures experienced in the area,,the types of plants available for food sources,,the number and types of predators in the area,,the number of plants available for food sources,,,,A,Answer key: A,LET Secondary,Biological Science,Zoology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
381,82,3,BSED Biological Science P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P8.pdf,What do you call animals that feed on both plant and meat?,,,herbivores,,carnivores,,omnivores,,insectivores,,,,C,Answer key: C,LET Secondary,Biological Science,Botany,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
382,83,3,BSED Biological Science P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P8.pdf,"After drinking dirty water, a student developed bloody diarrhea and liver problems in a few weeks later. Which of the following is the most likely cause of the disease?",,,paramecium,,dinoflagellates,,amoeba,,euglena,,,,C,Answer key: C,LET Secondary,Biological Science,Anatomy and Physiology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
383,84,3,BSED Biological Science P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P8.pdf,Chemical produced by some bacteria that can kill or weaken other bacteria,,,antitoxins,,antibodies,,antibiotics,,antiseptic,,,,C,Answer key: C,LET Secondary,Biological Science,Microbiology and Immunology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
384,85,3,BSED Biological Science P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P8.pdf,At what stages in its life cycle is a butterfly most active?,,,egg and larva,,larva and adult,,pupa and adult,,"adult and egg 85. Insecticides are used to control insect populations so that they do not destroy crops. However, over time, a new insecticide has to be developed as they become less effective in killing the insects. Why?",,,,B,Answer key: B,LET Secondary,Biological Science,Biological Science,3,No,,0.78,Needs Review,"Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key. Duplicate choice labels in source/OCR: A, B, C, D."
385,86,4,BSED Biological Science P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P8.pdf,Not all organisms are harmful. Which of these is done by yeast?,,,encourage disease food,,cause milk to become cheese,,cause Yakult to be milky,,Promotes the rising of bread for baking,,,,D,Answer key: D,LET Secondary,Biological Science,Biological Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
386,87,4,BSED Biological Science P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P8.pdf,Which of the following organisms is used to convert milk to cheese?,,,bacteria,,protozoa,,virus,,algae,,,,A,Answer key: A,LET Secondary,Biological Science,Biological Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
387,88,4,BSED Biological Science P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P8.pdf,Why is it not quite possible for viruses to live and multiply in the outer layers of our skin?,,,The outer layer of the skin has dead cells only,,The outer layer of the skin has oil which is harmful to viruses.,,The outer layer of the skin has a lower temperature unsuitable for viruses.,,The outer layer of the skin has salt from perspiration which is harmful to viruses,,,,A,Answer key: A,LET Secondary,Biological Science,Microbiology and Immunology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
388,89,4,BSED Biological Science P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P8.pdf,Young people stand straight. Very old ones usually stoop. Why?,,,,,,,,,,,Sedentary lives of the old. f. Habit of stooping developed in the old. g. Greater gravitational pull on the old than on the young. h. Bones of the old have become weak and soft and their joints become loose.,,,Answer key: H,LET Secondary,Biological Science,Biological Science,3,No,,0.78,Incomplete,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
389,90,4,BSED Biological Science P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P8.pdf,Which of the following factors contribute to “greenhouse effect”?,,,destruction of the forests,,use of carbon dioxide by land plants,,depletion of minerals in the soil by overfarming,,use of solar glass panels to capture radiant energy,,,,A,Answer key: A,LET Secondary,Biological Science,Ecology and Environment,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
390,91,4,BSED Biological Science P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P8.pdf,Angiosperms are also known as,,,cone bearing,,seed bearing,,flower bearing,,spore bearing,,,,C,Answer key: C,LET Secondary,Biological Science,Biological Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
391,92,4,BSED Biological Science P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P8.pdf,"Some animals have the ability to produce a lost body part such as lizard, starfish, and brittle star. This method is known as",,,regeneration,,fragmentation,,budding,,fission,,,,A,Answer key: A,LET Secondary,Biological Science,Zoology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
392,93,4,BSED Biological Science P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P8.pdf,Metamorphosis is the change in structure from a larva to an adult. The following animals follow definite stages in their life cycle except,,,fly,,frog,,butterfly,,turtle,,,,D,Answer key: D,LET Secondary,Biological Science,Zoology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
393,94,4,BSED Biological Science P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P8.pdf,One of the principal causes of acid rain is,,,Waste and acid from chemical factories being pumped into rivers.,,Acid from chemical laboratories evaporating into the air.,,Gases from burning coal and oil dissolving in water in the atmosphere.,,Gases from air conditioner and refrigerators escaping into the atmosphere.,,,,C,Answer key: C,LET Secondary,Biological Science,Ecology and Environment,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
394,95,4,BSED Biological Science P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P8.pdf,"While observing some plants, a student notices some very small plants found attached on rocks. The plants most likely belong to",,,angiosperms,,gymnosperms,,tracheophytes,,bryophytes,,,,D,Answer key: D,LET Secondary,Biological Science,Botany,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
395,96,4,BSED Biological Science P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P8.pdf,"The sea urchin’s body is organized around the organism’s center, like the spokes of a wheel. What kind of symmetry does the sea urchin have?",,,bilateral,,radial,,asymmetrical,,unilateral,,,,B,Answer key: B,LET Secondary,Biological Science,Biological Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
396,97,5,BSED Biological Science P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P8.pdf,Most vertebrates reproduce sexually. When does fertilization occur in sexual reproduction?,,,when a male animal releases sperm and a female animal releases eggs,,when part of an organism breaks off and begins to grow independently,,when the cells of an embryo begin to differentiate and become specialized,,when the nucleus of a sperm cell fuses with the nucleus of an egg cell,,,,D,Answer key: D,LET Secondary,Biological Science,Biological Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
397,98,5,BSED Biological Science P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P8.pdf,Which of the following is a difference between invertebrates and vertebrates?,,,"Vertebrates have exoskeletons, and invertebrates have endoskeletons.",,"Invertebrates reproduce only asexually, vertebrates only reproduce sexually.",,"Vertebrates have a backbone, while invertebrates do not.",,"Invertebrates have bilateral symmetry, while vertebrates have radial symmetry.",,,,C,Answer key: C,LET Secondary,Biological Science,Biological Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
398,99,5,BSED Biological Science P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P8.pdf,Which of the following is a function of the reproductive system?,,,to produce all the body’s hormones,,to regulate the body temperature,,to make the hormones that fight disease,,to regulate the development of male and female characteristics,,,,D,Answer key: D,LET Secondary,Biological Science,Anatomy and Physiology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
399,100,5,BSED Biological Science P8.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P8.pdf,The animal phylum that contains the largest number of different species is the,,,echinoderms,,chordates,,arthropods,,roundworms,,,,C,Answer key: C,LET Secondary,Biological Science,Evolution and Classification,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
400,1,1,BSED Biological Science P9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P9.pdf,Which of these describes a reproduction method of sexual organism?,,,forming a tuber,,fusing of sex cells from two parents,,producing runners,,division through binary fission,,,,B,Answer key: B,LET Secondary,Biological Science,Biological Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
401,2,1,BSED Biological Science P9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P9.pdf,The diaphragm is used in breathing by each of the following animals except the,,,kangaroo,,baboon,,frog,,human,,,,C,Answer key: C,LET Secondary,Biological Science,Zoology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
402,3,1,BSED Biological Science P9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P9.pdf,Each of the following vertebrates is cold – blooded except,,,fish,,amphibians,,birds,,reptiles,,,,C,Answer key: C,LET Secondary,Biological Science,Anatomy and Physiology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
403,4,1,BSED Biological Science P9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P9.pdf,The embryo develops within the mother in most,,,mammals,,reptiles,,amphibians,,fish,,,,A,Answer key: A,LET Secondary,Biological Science,Biological Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
404,5,1,BSED Biological Science P9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P9.pdf,A feature that relates the platypus to the reptiles is,,,egg – laying,,cold – bloodedness,,scales,,a diaphragm,,,,A,Answer key: A,LET Secondary,Biological Science,Zoology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
405,6,1,BSED Biological Science P9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P9.pdf,The consumers in a food chain in a pond are the,,,algae,,plants,,bacteria,,animals,,,,D,Answer key: D,LET Secondary,Biological Science,Biological Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
406,7,1,BSED Biological Science P9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P9.pdf,"If you study how a fish is fitted for life in a quiet water, you are studying its",,,food pyramid,,adaptation,,interdependence,,population,,,,B,Answer key: B,LET Secondary,Biological Science,Zoology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
407,8,2,BSED Biological Science P9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P9.pdf,All the plants and animals in a pond form,,,an environment,,a community,,a population,,an ecosystem,,,,B,Answer key: B,LET Secondary,Biological Science,Botany,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
408,9,2,BSED Biological Science P9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P9.pdf,Many interdependent food chains in a forest make up a,,,food pyramid,,pyramid of biomass,,food web,,habitat,,,,C,Answer key: C,LET Secondary,Biological Science,Biological Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
409,10,2,BSED Biological Science P9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P9.pdf,The second – order consumers in a food pyramid get their food directly from,,,carnivores,,decomposers,,producers,,herbivores,,,,D,Answer key: D,LET Secondary,Biological Science,Biological Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
410,11,2,BSED Biological Science P9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P9.pdf,All the plants and animals on earth,,,create new matter,,recycle the same matter,,create new energy,,recycle the same energy,,,,B,Answer key: B,LET Secondary,Biological Science,Botany,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
411,12,2,BSED Biological Science P9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P9.pdf,An animal’s heartbeat and breathing are slowed down when it,,,enters a habitat,,hunts for food,,occupies a niche,,hibernates,,,,D,Answer key: D,LET Secondary,Biological Science,Anatomy and Physiology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
412,13,2,BSED Biological Science P9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P9.pdf,"If you catch a fish and eat it, you may be",,,a first – order consumer,,a second – order consumer,,a decomposer,,a scavenger,,,,B,Answer key: B,LET Secondary,Biological Science,Zoology,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
413,14,2,BSED Biological Science P9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P9.pdf,The part of sunlight absorbed most rapidly by water is,,,red light,,blue light,,violet light,,green light,,,,A,Answer key: A,LET Secondary,Biological Science,Biological Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
414,15,3,BSED Biological Science P9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P9.pdf,The increased effect of a pesticide on organisms that feed on each other in a lake is called,,,biological conservation,,biological magnification,,eutrophication,,nitrification,,,,B,Answer key: B,LET Secondary,Biological Science,Biological Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
415,16,3,BSED Biological Science P9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P9.pdf,Plants and animals in the same ecosystem usually have similar,,,shapes,,sizes,,ways of obtaining food,,environmental needs,,,,D,Answer key: D,LET Secondary,Biological Science,Ecology and Environment,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
416,17,3,BSED Biological Science P9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P9.pdf,Which of the following refers to a secondary carnivore?,,,eats only plants,,gets energy directly from the sun,,,,,,,,B,Answer key: B,LET Secondary,Biological Science,Biological Science,3,No,,0.78,Needs Review,"Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key. Duplicate choice labels in source/OCR: A, B."
417,18,3,BSED Biological Science P9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P9.pdf,Which of the following statements is true regarding a food chain?,,,there are more herbivores than carnivores,,each higher trophic level has more energy available to it,,the number of organism at each trophic level is not related to energy,,the biomass of third – order consumers is greater than the biomass of second – order consumers,,,,A,Answer key: A,LET Secondary,Biological Science,Biological Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
418,19,3,BSED Biological Science P9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P9.pdf,Which of the following is the result of biological magnification?,,,energy is lost at each trophic level of the food chain,,the greenhouse effect will be most significant at the poles,,top – level predators may be most harmed by toxic environmental chemicals,,DDT has spread throughout the ecosystem and is found in almost every organism,,,,C,Answer key: C,LET Secondary,Biological Science,Biological Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
419,20,3,BSED Biological Science P9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P9.pdf,Why are green plants considered autotrophs?,,,They have many pigments that capture light.,,They can build simple inorganic substances into complex organic substance.,,They can build any kind of substances.,,They depend on other sources for their food.,,,,B,Answer key: B,LET Secondary,Biological Science,Botany,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
420,21,4,BSED Biological Science P9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P9.pdf,In what trophic level of the food pyramid are consumers greatest in number?,,,first trophic,,second trophic,,third trophic,,fourth trophic,,,,D,Answer key: D,LET Secondary,Biological Science,Ecology and Environment,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
421,22,4,BSED Biological Science P9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P9.pdf,"In a pond or desert, light, warmth, water, minerals, carbon dioxide, and oxygen make up the",,,ecosystem,,community,,population,,physical environment,,,,D,Answer key: D,LET Secondary,Biological Science,Biological Science,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
422,23,4,BSED Biological Science P9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P9.pdf,Why do most plants look green?,,,The chlorophyll in plants captures green light for photosynthesis.,,The chlorophyll in plants reflects wavelengths of green light.,,The chloroplasts in plants are surrounded by two green membranes.,,The chloroplasts in plants make green sugar during photosynthesis.,,,,B,Answer key: B,LET Secondary,Biological Science,Botany,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
423,24,4,BSED Biological Science P9.pdf,/Users/lyndon/All reviewers/Sept2026_LET Reviewer Files/L. BSED - Biological Science-/BSED Biological Science P9.pdf,Green plants make glucose from,,,water and carbon dioxide,,chlorophyll and sunlight,,water and oxygen,,oxygen and carbon dioxide,,,,C,Answer key: C,LET Secondary,Biological Science,Botany,3,No,,0.98,Ready for Upload,Path and PDF header indicate BSED/Secondary Biological Science major. Correct answer sourced from source PDF answer key.
